name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,626,801876828,,allotment_house,,,"POLYGON ((12.5114822 55.7843461, 12.5114201 55.7843477, 12.5114222 55.7843762, 12.5114843 55.7843746, 12.5114822 55.7843461))",POINT (12.5114522 55.7843611),12.4,133.2
,627,801876829,,allotment_house,,,"POLYGON ((12.51023 55.7835156, 12.5103078 55.7835142, 12.5103057 55.7834805, 12.510228 55.783482, 12.51023 55.7835156))",POINT (12.5102679 55.7834981),18.3,196.8
,628,801876830,,allotment_house,,,"POLYGON ((12.5108586 55.7842914, 12.5107999 55.7842916, 12.5107999 55.7842843, 12.5107581 55.7842845, 12.5107588 55.7843259, 12.5108137 55.7843257, 12.5108137 55.7843217, 12.5108531 55.7843215, 12.5108532 55.784326, 12.5109264 55.7843257, 12.5109258 55.7842787, 12.5108669 55.784279, 12.5108673 55.7843058, 12.5108588 55.7843057, 12.5108586 55.7842914))",POINT (12.5108455 55.7843048),45.4,489.1
,629,801876831,,allotment_house,,,"POLYGON ((12.5100197 55.7833278, 12.5100179 55.7833568, 12.5100631 55.7833577, 12.510065 55.7833288, 12.5100197 55.7833278))",POINT (12.5100414 55.7833428),9.2,98.6
,630,801876833,,allotment_house,,,"POLYGON ((12.5114726 55.7851559, 12.5114749 55.7851708, 12.5115034 55.7851695, 12.5115012 55.7851545, 12.5114726 55.7851559))",POINT (12.511488 55.7851627),3.0,32.3
,631,801876834,,allotment_house,,,"POLYGON ((12.509846 55.784746, 12.5098466 55.7847774, 12.5098777 55.7847772, 12.5098771 55.7847459, 12.509846 55.784746))",POINT (12.5098618 55.7847616),6.8,73.3
,632,801876835,,allotment_house,,,"POLYGON ((12.5099237 55.7826296, 12.5099241 55.7826182, 12.509939 55.7826183, 12.509941 55.7825766, 12.5099047 55.782576, 12.5099042 55.7825888, 12.509868 55.7825883, 12.5098665 55.7826199, 12.5098879 55.7826203, 12.5098874 55.7826291, 12.5099237 55.7826296))",POINT (12.5099062 55.7826032),21.2,228.2
,633,801876836,,allotment_house,,,"POLYGON ((12.5103578 55.7839774, 12.5103235 55.7839778, 12.5103244 55.7840033, 12.5103588 55.7840029, 12.5103578 55.7839774))",POINT (12.5103411 55.7839904),6.1,65.8
,634,801876838,,allotment_house,,,"POLYGON ((12.5105423 55.7824313, 12.5106097 55.7824321, 12.5106119 55.7823798, 12.5105445 55.782379, 12.5105423 55.7824313))",POINT (12.5105771 55.7824056),24.6,265.0
,635,801876840,,allotment_house,,,"POLYGON ((12.5102152 55.7829834, 12.5102156 55.7830288, 12.5102227 55.7830288, 12.5102232 55.7830936, 12.5102926 55.7830935, 12.5102917 55.7829833, 12.5102152 55.7829834))",POINT (12.5102559 55.7830371),55.6,598.7
,636,801876841,,allotment_house,,,"POLYGON ((12.51069 55.7842612, 12.5105474 55.7842639, 12.5105506 55.7843148, 12.51058 55.7843142, 12.5105811 55.7843334, 12.5106944 55.7843312, 12.51069 55.7842612))",POINT (12.5106242 55.784296),65.9,708.8
,637,801876842,,allotment_house,,,"POLYGON ((12.5106048 55.7844704, 12.5107116 55.7844676, 12.5107046 55.7843881, 12.5105978 55.7843911, 12.5106048 55.7844704))",POINT (12.5106547 55.7844293),59.3,638.6
,638,801876843,,allotment_house,,,"POLYGON ((12.5099572 55.7830051, 12.5099139 55.7830051, 12.5099139 55.7830264, 12.5099572 55.7830263, 12.5099572 55.7830051))",POINT (12.5099355 55.7830157),6.4,69.1
,639,801876844,,allotment_house,,,"POLYGON ((12.5103925 55.7828303, 12.510388 55.7827533, 12.5103348 55.7827543, 12.5103395 55.782832, 12.5103925 55.7828303))",POINT (12.5103637 55.7827925),28.7,309.1
,640,801876845,,allotment_house,,,"POLYGON ((12.5100445 55.7830123, 12.5100235 55.7830128, 12.5100253 55.7830346, 12.5100463 55.783034, 12.5100445 55.7830123))",POINT (12.5100349 55.7830234),3.2,34.4
,641,801876846,,allotment_house,,,"POLYGON ((12.5104068 55.7826204, 12.5104048 55.7826454, 12.5104676 55.782647, 12.5104697 55.7826221, 12.5104068 55.7826204))",POINT (12.5104372 55.7826337),11.0,118.1
,642,801876847,,allotment_house,,,"POLYGON ((12.5115628 55.7850637, 12.5114884 55.7850649, 12.5114904 55.7851106, 12.511565 55.7851094, 12.5115628 55.7850637))",POINT (12.5115267 55.7850872),23.8,256.0
,643,801876848,,allotment_house,,,"POLYGON ((12.5114354 55.7836224, 12.5113351 55.783621, 12.5113344 55.7836338, 12.5113145 55.7836335, 12.5113133 55.7836571, 12.5114316 55.7836589, 12.5114354 55.7836224))",POINT (12.511377 55.7836405),28.6,307.7
,644,801876850,,allotment_house,,,"POLYGON ((12.5106337 55.7850002, 12.5106916 55.7849992, 12.5106913 55.7849916, 12.5107236 55.7849911, 12.510723 55.7849825, 12.5107432 55.7849821, 12.5107414 55.7849476, 12.5106813 55.7849486, 12.5106817 55.7849542, 12.5106312 55.784955, 12.5106337 55.7850002))",POINT (12.5106852 55.784973),33.2,357.2
,645,801876851,,allotment_house,,,"POLYGON ((12.5105332 55.7836606, 12.5105324 55.7836789, 12.510573 55.7836795, 12.5105737 55.7836611, 12.5105332 55.7836606))",POINT (12.5105531 55.78367),5.2,55.9
,646,801876852,,allotment_house,,,"POLYGON ((12.5099423 55.7837389, 12.5098992 55.7837396, 12.5099003 55.7837626, 12.5099433 55.7837621, 12.5099423 55.7837389))",POINT (12.5099213 55.7837508),6.9,74.8
,647,801876853,,allotment_house,,,"POLYGON ((12.5100253 55.7847019, 12.5099374 55.7847047, 12.5099428 55.7847614, 12.5099958 55.7847598, 12.5099944 55.784745, 12.5100296 55.7847438, 12.5100253 55.7847019))",POINT (12.5099808 55.7847293),31.3,337.4
,648,801876854,,allotment_house,,,"POLYGON ((12.5109557 55.7834132, 12.5109561 55.7833906, 12.5108848 55.7833904, 12.5108844 55.7834128, 12.5109557 55.7834132))",POINT (12.5109203 55.7834018),11.2,120.5
,649,801876855,,allotment_house,,,"POLYGON ((12.5115857 55.785091, 12.5116171 55.7850908, 12.5116166 55.7850602, 12.511585 55.7850604, 12.5115857 55.785091))",POINT (12.5116011 55.7850756),6.7,72.4
,650,801876856,,allotment_house,,,"POLYGON ((12.5107806 55.7849381, 12.5107856 55.7850272, 12.5108028 55.7850269, 12.5108031 55.7850324, 12.5108635 55.7850314, 12.5108631 55.7850218, 12.5109044 55.785021, 12.510896 55.7849528, 12.5108731 55.7849532, 12.5108718 55.784932, 12.5108388 55.7849327, 12.5108391 55.7849377, 12.5107806 55.7849381))",POINT (12.510839 55.7849836),71.8,773.4
,651,801876857,,allotment_house,,,"POLYGON ((12.5108762 55.7830383, 12.5109155 55.7830391, 12.5109177 55.7830054, 12.5108784 55.7830047, 12.5108762 55.7830383))",POINT (12.510897 55.7830219),9.2,99.5
,652,801876858,,allotment_house,,,"POLYGON ((12.5103938 55.7839273, 12.5104261 55.7839269, 12.5104256 55.7839153, 12.5103934 55.7839158, 12.5103938 55.7839273))",POINT (12.5104097 55.7839213),2.6,28.0
,653,801876859,,allotment_house,,,"POLYGON ((12.509716 55.7832713, 12.5097646 55.7832705, 12.5097634 55.7832494, 12.5097149 55.7832501, 12.509716 55.7832713))",POINT (12.5097397 55.7832603),7.2,77.2
,654,801876860,,allotment_house,,,"POLYGON ((12.5098204 55.7847418, 12.5098148 55.7846586, 12.5097494 55.7846602, 12.5097527 55.7847062, 12.509758 55.7847063, 12.5097497 55.7847221, 12.5097604 55.7847432, 12.5098204 55.7847418))",POINT (12.5097851 55.7847008),37.8,406.7
,655,801876861,,allotment_house,,,"POLYGON ((12.5107302 55.7847788, 12.5106811 55.7847797, 12.5106826 55.7848032, 12.5107317 55.7848022, 12.5107302 55.7847788))",POINT (12.5107064 55.784791),8.0,86.6
,656,801876862,,allotment_house,,,"POLYGON ((12.5102424 55.7828256, 12.5103167 55.7828248, 12.5103166 55.7827843, 12.5102994 55.7827844, 12.5102993 55.7827429, 12.5102026 55.7827429, 12.5102026 55.7827876, 12.5102425 55.7827875, 12.5102424 55.7828256))",POINT (12.5102625 55.7827814),50.0,538.6
,657,801876863,,allotment_house,,,"POLYGON ((12.5114866 55.7836314, 12.5114865 55.783651, 12.5115168 55.7836511, 12.5115171 55.7836315, 12.5114866 55.7836314))",POINT (12.5115018 55.7836412),4.2,44.8
,658,801876864,,allotment_house,,,"POLYGON ((12.5116013 55.784788, 12.5115539 55.7847879, 12.5115537 55.7848154, 12.5116011 55.7848155, 12.5116013 55.784788))",POINT (12.5115775 55.7848017),9.1,97.9
,659,801876865,,allotment_house,,,"POLYGON ((12.5106954 55.7837172, 12.5106959 55.7836902, 12.5107136 55.7836903, 12.5107141 55.7836609, 12.5106602 55.7836607, 12.5106624 55.7837169, 12.5106954 55.7837172))",POINT (12.5106842 55.7836858),17.2,185.4
,660,801876867,,allotment_house,,,"POLYGON ((12.5116734 55.7846654, 12.5116778 55.7847496, 12.5117267 55.7847487, 12.5117261 55.784737, 12.5117438 55.7847367, 12.5117382 55.7846643, 12.5116734 55.7846654))",POINT (12.5117075 55.7847058),37.3,401.0
,661,801876868,,allotment_house,,,"POLYGON ((12.5105367 55.7836881, 12.510537 55.7837125, 12.5105729 55.7837124, 12.5105726 55.7836879, 12.5105367 55.7836881))",POINT (12.5105548 55.7837002),6.1,65.9
,662,801876870,,allotment_house,,,"POLYGON ((12.5107822 55.7824196, 12.5108375 55.7824166, 12.5108289 55.7823662, 12.5107735 55.7823693, 12.5107822 55.7824196))",POINT (12.5108055 55.7823929),19.6,211.4
,663,801876873,,allotment_house,,,"POLYGON ((12.5115402 55.7837727, 12.5115972 55.7837727, 12.5115972 55.7837365, 12.5116118 55.7837365, 12.5116119 55.7837063, 12.5115985 55.7837063, 12.5115986 55.7836982, 12.5115405 55.7836981, 12.5115402 55.7837727))",POINT (12.5115722 55.7837341),32.7,352.5
,664,801876875,,allotment_house,,,"POLYGON ((12.5108334 55.7831993, 12.5108325 55.7832371, 12.5109138 55.7832384, 12.5109133 55.78325, 12.5109524 55.7832506, 12.5109542 55.7832154, 12.5109409 55.7832152, 12.5109416 55.7832016, 12.5108334 55.7831993))",POINT (12.510895 55.7832221),33.6,361.4
,665,801876876,,allotment_house,,,"POLYGON ((12.5105809 55.7831256, 12.5104405 55.7831278, 12.510443 55.7831762, 12.5105833 55.7831741, 12.5105809 55.7831256))",POINT (12.5105119 55.7831509),47.5,511.3
,666,801876877,,allotment_house,,,"POLYGON ((12.5104928 55.7830491, 12.5104952 55.7830719, 12.5105289 55.7830708, 12.5105265 55.783048, 12.5104928 55.7830491))",POINT (12.5105108 55.7830599),5.4,57.9
,667,801876879,,allotment_house,,,"POLYGON ((12.5114649 55.7844548, 12.5115806 55.7844517, 12.5115782 55.7844194, 12.5115632 55.7844198, 12.511561 55.7843932, 12.5114212 55.7843971, 12.5114241 55.7844307, 12.5114626 55.7844296, 12.5114649 55.7844548))",POINT (12.5115047 55.784423),54.0,581.8
,668,801876880,,allotment_house,,,"POLYGON ((12.5113259 55.7844864, 12.5113254 55.7845219, 12.5113699 55.7845221, 12.5113704 55.7844866, 12.5113259 55.7844864))",POINT (12.5113479 55.7845042),11.0,118.7
,669,801876881,,allotment_house,,,"POLYGON ((12.5096714 55.7833813, 12.5096723 55.7834013, 12.5097234 55.7834006, 12.5097224 55.7833805, 12.5096714 55.7833813))",POINT (12.5096974 55.7833909),7.1,77.0
,670,801876883,,allotment_house,,,"POLYGON ((12.5098559 55.7845108, 12.5098016 55.7845113, 12.5098024 55.7845383, 12.5098568 55.7845379, 12.5098559 55.7845108))",POINT (12.5098292 55.7845246),10.3,110.5
,671,801876884,,allotment_house,,,"POLYGON ((12.5102539 55.7826869, 12.5102533 55.7826982, 12.5102923 55.7826988, 12.5102929 55.7826875, 12.5102996 55.7826876, 12.5103021 55.7826426, 12.5102067 55.7826408, 12.5102042 55.782686, 12.5102539 55.7826869))",POINT (12.510255 55.7826669),33.2,357.0
,672,801876885,,allotment_house,,,"POLYGON ((12.5099433 55.7836911, 12.50987 55.7836906, 12.509869 55.7837306, 12.5099423 55.7837312, 12.5099433 55.7836911))",POINT (12.5099062 55.7837109),20.5,220.6
,673,801876886,,allotment_house,,,"POLYGON ((12.5117352 55.7845388, 12.5116162 55.7845421, 12.5116205 55.784592, 12.5117396 55.7845887, 12.5117352 55.7845388))",POINT (12.5116779 55.7845654),41.6,447.4
,674,801876888,,allotment_house,,,"POLYGON ((12.5113818 55.7846996, 12.5113371 55.7847022, 12.5113427 55.7847332, 12.5113873 55.7847307, 12.5113818 55.7846996))",POINT (12.5113622 55.7847164),9.8,105.2
,675,801876890,,allotment_house,,,"POLYGON ((12.5099645 55.7851196, 12.5099645 55.7851231, 12.5099268 55.785123, 12.509927 55.7851512, 12.5099474 55.7851512, 12.5099477 55.7851687, 12.5100418 55.7851684, 12.5100425 55.7851192, 12.5099645 55.7851196))",POINT (12.5099888 55.7851434),36.1,388.3
,676,801876891,,allotment_house,,,"POLYGON ((12.5098519 55.7843205, 12.5097898 55.784322, 12.5097885 55.7843045, 12.5096799 55.7843081, 12.5096839 55.7843525, 12.5098539 55.7843488, 12.5098519 55.7843205))",POINT (12.5097589 55.7843305),46.4,499.0
,677,801876892,,allotment_house,,,"POLYGON ((12.5108939 55.7844598, 12.510895 55.7844785, 12.5109297 55.784478, 12.5109287 55.7844593, 12.5108939 55.7844598))",POINT (12.5109118 55.7844689),4.5,48.9
,678,801876893,,allotment_house,,,"POLYGON ((12.5116118 55.7850229, 12.5116091 55.7849828, 12.5115546 55.7849839, 12.5115573 55.7850241, 12.5116118 55.7850229))",POINT (12.5115832 55.7850034),15.3,164.6
,679,801876894,,allotment_house,,,"POLYGON ((12.5097217 55.7839145, 12.509732 55.7839144, 12.5097323 55.7838778, 12.5097524 55.7838779, 12.5097526 55.7838346, 12.5097043 55.7838345, 12.5097044 55.7837989, 12.5096661 55.7837988, 12.509666 55.7838386, 12.5096749 55.7838386, 12.5096747 55.7838799, 12.5096622 55.7838799, 12.5096562 55.7839423, 12.509721 55.7839428, 12.5097205 55.7839637, 12.5098439 55.783964, 12.5098437 55.7840111, 12.5099223 55.7840112, 12.5099229 55.7839206, 12.5097217 55.7839178, 12.5097217 55.7839145))",POINT (12.5097808 55.7839219),152.7,1643.9
,680,801876895,,allotment_house,,,"POLYGON ((12.5110389 55.7836155, 12.5109842 55.7836162, 12.5109846 55.7836236, 12.5109698 55.7836238, 12.5109706 55.7836474, 12.5110399 55.7836466, 12.5110389 55.7836155))",POINT (12.5110062 55.7836321),14.3,153.6
,681,801876896,,allotment_house,,,"POLYGON ((12.5116142 55.7843392, 12.5116172 55.7843679, 12.5116592 55.7843665, 12.511656 55.7843377, 12.5116142 55.7843392))",POINT (12.5116367 55.7843528),8.4,90.8
,682,801876897,,allotment_house,,,"POLYGON ((12.5098654 55.7851587, 12.5097705 55.7851603, 12.5097726 55.7852016, 12.5098674 55.7852001, 12.5098654 55.7851587))",POINT (12.509819 55.7851802),27.4,294.9
,683,801876899,,allotment_house,,,"POLYGON ((12.5104471 55.7827097, 12.5104505 55.7826603, 12.510323 55.7826575, 12.5103194 55.782707, 12.5104471 55.7827097))",POINT (12.510385 55.7826836),44.1,474.8
,684,801876901,,allotment_house,,,"POLYGON ((12.5097179 55.7835796, 12.5097634 55.7835781, 12.5097598 55.7835418, 12.5097143 55.7835432, 12.5097179 55.7835796))",POINT (12.5097388 55.7835607),11.6,124.7
,685,801876902,,allotment_house,,,"POLYGON ((12.5100818 55.7828355, 12.5100815 55.7827938, 12.5100334 55.7827939, 12.5100338 55.7828356, 12.5100818 55.7828355))",POINT (12.5100576 55.7828147),14.0,150.5
,686,801876903,,allotment_house,,,"POLYGON ((12.5100292 55.7825325, 12.5100286 55.7825627, 12.510054 55.7825629, 12.5100546 55.7825327, 12.5100292 55.7825325))",POINT (12.5100416 55.7825477),5.4,57.6
,687,801876905,,allotment_house,,,"POLYGON ((12.5104742 55.7828422, 12.5104765 55.7828115, 12.5104282 55.7828104, 12.5104257 55.7828411, 12.5104742 55.7828422))",POINT (12.5104511 55.7828263),10.4,111.8
,688,801876906,,allotment_house,,,"POLYGON ((12.5112011 55.7839251, 12.5112004 55.783949, 12.511229 55.7839493, 12.5112295 55.7839254, 12.5112493 55.7839256, 12.5112505 55.7838857, 12.5111498 55.7838848, 12.5111487 55.7839247, 12.5112011 55.7839251))",POINT (12.5112018 55.7839098),32.8,352.7
,689,801876907,,allotment_house,,,"POLYGON ((12.5098447 55.7848557, 12.5098885 55.7848552, 12.5098877 55.7848351, 12.5098438 55.7848358, 12.5098447 55.7848557))",POINT (12.5098662 55.7848454),6.1,65.9
,690,801876908,,allotment_house,,,"POLYGON ((12.5117513 55.7848712, 12.511757 55.7848711, 12.5117522 55.7847923, 12.5116727 55.7847939, 12.5116718 55.7847812, 12.5116301 55.784782, 12.5116325 55.7848208, 12.5116629 55.7848203, 12.5116669 55.784886, 12.5117521 55.7848842, 12.5117513 55.7848712))",POINT (12.5117008 55.7848334),67.1,721.9
,691,801876909,,allotment_house,,,"POLYGON ((12.5108332 55.7826355, 12.5108706 55.7826354, 12.5108704 55.7826156, 12.5108822 55.7826156, 12.5108819 55.7825873, 12.5108307 55.7825874, 12.5108332 55.7826355))",POINT (12.510855 55.7826097),15.2,163.8
,692,801876911,,allotment_house,,,"POLYGON ((12.5099379 55.784487, 12.5100096 55.7844849, 12.510007 55.7844328, 12.5099347 55.7844341, 12.5099379 55.784487))",POINT (12.5099722 55.7844597),26.4,284.4
,693,801876912,,allotment_house,,,"POLYGON ((12.5109444 55.7835138, 12.5109449 55.7834749, 12.5108271 55.7834744, 12.5108266 55.7835132, 12.5109444 55.7835138))",POINT (12.5108858 55.7834941),31.9,343.9
,694,801876913,,allotment_house,,,"POLYGON ((12.5101407 55.7850864, 12.510076 55.785086, 12.5100756 55.7851091, 12.5101402 55.7851096, 12.5101407 55.7850864))",POINT (12.5101081 55.7850978),10.4,112.5
,695,801876915,,allotment_house,,,"POLYGON ((12.5104211 55.7837181, 12.5104224 55.7836867, 12.5104082 55.7836865, 12.5104094 55.7836562, 12.5103334 55.7836552, 12.5103338 55.7836472, 12.5103121 55.7836469, 12.5103111 55.783673, 12.5103224 55.7836731, 12.510321 55.7837058, 12.5103642 55.7837063, 12.5103639 55.7837174, 12.5104211 55.7837181))",POINT (12.5103678 55.7836837),39.6,426.6
,696,801876916,,allotment_house,,,"POLYGON ((12.5099044 55.7850105, 12.5098658 55.785011, 12.5098656 55.7850047, 12.5098562 55.7850048, 12.5098553 55.784982, 12.5097915 55.7849827, 12.5097923 55.7850057, 12.5097756 55.7850059, 12.5097776 55.7850594, 12.5098677 55.7850582, 12.5098668 55.7850358, 12.5099054 55.7850353, 12.5099044 55.7850105))",POINT (12.5098305 55.7850231),50.5,543.9
,697,801876917,,allotment_house,,,"POLYGON ((12.5109447 55.7848073, 12.5109758 55.7848072, 12.5109754 55.7847893, 12.5109443 55.7847896, 12.5109447 55.7848073))",POINT (12.5109601 55.7847983),3.9,41.6
,698,801876919,,allotment_house,,,"POLYGON ((12.5108996 55.7849043, 12.510896 55.7848497, 12.5107727 55.7848523, 12.5107762 55.7849068, 12.5108996 55.7849043))",POINT (12.5108361 55.7848783),47.0,506.2
,699,801876921,,allotment_house,,,"POLYGON ((12.5103492 55.7825116, 12.5103493 55.782536, 12.5103809 55.782536, 12.5103807 55.7825116, 12.5103492 55.7825116))",POINT (12.510365 55.7825238),5.4,57.8
,700,801876922,,allotment_house,,,"POLYGON ((12.5108247 55.782714, 12.5108834 55.7827142, 12.5108839 55.7826847, 12.5108252 55.7826845, 12.5108247 55.782714))",POINT (12.5108543 55.7826994),12.1,130.1
,701,801876923,,allotment_house,,,"POLYGON ((12.511018 55.7849218, 12.5110199 55.7849395, 12.5110611 55.7849381, 12.511059 55.7849202, 12.511018 55.7849218))",POINT (12.5110395 55.7849299),5.1,55.2
,702,801876924,,allotment_house,,,"POLYGON ((12.510044 55.7828669, 12.5100855 55.7828675, 12.5100864 55.7828509, 12.5100449 55.7828503, 12.510044 55.7828669))",POINT (12.5100652 55.7828589),4.8,51.8
,703,801876925,,allotment_house,,,"POLYGON ((12.5109555 55.7837897, 12.5109527 55.7836862, 12.5108875 55.7836868, 12.5108947 55.7837902, 12.5109555 55.7837897))",POINT (12.5109226 55.7837376),45.5,489.9
,704,801876926,,allotment_house,,,"POLYGON ((12.5102257 55.7837888, 12.5102215 55.7838229, 12.510285 55.7838254, 12.5102892 55.7837913, 12.5102257 55.7837888))",POINT (12.5102554 55.7838071),15.2,163.5
,705,801876927,,allotment_house,,,"POLYGON ((12.510049 55.7836331, 12.5100858 55.7836325, 12.5100837 55.783594, 12.5100469 55.7835946, 12.510049 55.7836331))",POINT (12.5100664 55.7836136),9.9,106.5
,706,801876930,,allotment_house,,,"POLYGON ((12.511601 55.7848273, 12.5114804 55.7848278, 12.5114808 55.7848535, 12.5114287 55.7848537, 12.5114292 55.7848894, 12.5114574 55.7848893, 12.5114575 55.7848999, 12.5114912 55.7848997, 12.5114911 55.7848911, 12.5116131 55.7848906, 12.5116127 55.7848523, 12.5116009 55.7848523, 12.511601 55.7848273))",POINT (12.5115261 55.7848631),71.6,770.9
,707,801876931,,allotment_house,,,"POLYGON ((12.5109652 55.7829846, 12.5110018 55.7829842, 12.5110016 55.7829741, 12.511017 55.7829739, 12.5110159 55.7829488, 12.5109636 55.7829496, 12.5109652 55.7829846))",POINT (12.5109888 55.7829656),11.7,126.2
,708,801876932,,allotment_house,,,"POLYGON ((12.5105776 55.7843649, 12.5105764 55.7843821, 12.5106092 55.7843827, 12.5106102 55.7843656, 12.5105776 55.7843649))",POINT (12.5105933 55.7843738),3.9,42.2
,709,801876933,,allotment_house,,,"POLYGON ((12.5118045 55.784622, 12.5118072 55.7846492, 12.5118518 55.7846476, 12.511849 55.7846205, 12.5118045 55.784622))",POINT (12.5118281 55.7846348),8.5,91.2
,710,801876934,,allotment_house,,,"POLYGON ((12.5097625 55.7848552, 12.5097709 55.7849153, 12.5097442 55.7849164, 12.5097464 55.7849321, 12.5098206 55.7849289, 12.5098198 55.7849232, 12.5098373 55.7849224, 12.5098352 55.784908, 12.5098738 55.7849063, 12.5098772 55.7849298, 12.5099044 55.7849285, 12.5098977 55.7848809, 12.5098406 55.7848834, 12.5098361 55.7848511, 12.5097625 55.7848552))",POINT (12.5098198 55.7848946),54.6,588.2
,711,801876935,,allotment_house,,,"POLYGON ((12.510743 55.7851588, 12.5107579 55.7851588, 12.5107573 55.785133, 12.5107517 55.785133, 12.5107514 55.7851172, 12.5107422 55.7851172, 12.5107419 55.7851051, 12.5107025 55.7851053, 12.5107029 55.7851239, 12.5106654 55.7851241, 12.5106657 55.7851404, 12.5105991 55.7851409, 12.5106 55.7851756, 12.510678 55.7851751, 12.5106778 55.7851621, 12.5107431 55.7851617, 12.510743 55.7851588))",POINT (12.5106843 55.7851454),46.4,499.6
,712,801876936,,allotment_house,,,"POLYGON ((12.509857 55.7844648, 12.5098573 55.784448, 12.5098702 55.784448, 12.5098705 55.7844316, 12.5098081 55.7844314, 12.5098081 55.7844283, 12.5096946 55.7844278, 12.5096942 55.784462, 12.5098021 55.7844605, 12.509802 55.7844646, 12.509857 55.7844648))",POINT (12.5097789 55.7844455),39.4,423.9
,713,801876937,,allotment_house,,,"POLYGON ((12.5097088 55.7830246, 12.5097794 55.7830242, 12.5097787 55.7829842, 12.5097082 55.7829846, 12.5097088 55.7830246))",POINT (12.5097438 55.7830044),19.7,212.0
,714,801876938,,allotment_house,,,"POLYGON ((12.5118505 55.7839268, 12.5117606 55.7839573, 12.511831 55.7840231, 12.5119209 55.7839925, 12.5118505 55.7839268))",POINT (12.5118407 55.7839749),56.3,605.7
,715,801876941,,allotment_house,,,"POLYGON ((12.5101038 55.7839248, 12.510105 55.7839421, 12.5101475 55.7839411, 12.5101461 55.7839238, 12.5101038 55.7839248))",POINT (12.5101256 55.783933),5.1,55.2
,716,801876943,,allotment_house,,,"POLYGON ((12.5103238 55.7838453, 12.5103252 55.7839065, 12.5103756 55.7839063, 12.5103756 55.7838968, 12.5103864 55.7838966, 12.5103863 55.7838923, 12.5104369 55.7838919, 12.5104354 55.7838471, 12.5103238 55.7838453))",POINT (12.5103762 55.7838731),41.2,443.6
,717,801876944,,allotment_house,,,"POLYGON ((12.5109644 55.7831228, 12.5109675 55.7830525, 12.5108619 55.783051, 12.5108598 55.7830955, 12.5108994 55.7830961, 12.5108981 55.7831226, 12.5109644 55.7831228))",POINT (12.5109185 55.7830836),44.9,483.8
,718,801876945,,allotment_house,,,"POLYGON ((12.5104497 55.7823276, 12.5104876 55.7823264, 12.5104857 55.7823054, 12.5104473 55.7823066, 12.5104497 55.7823276))",POINT (12.5104676 55.7823165),5.6,60.4
,719,801876946,,allotment_house,,,"POLYGON ((12.5103035 55.7831269, 12.5102566 55.7831267, 12.5102555 55.7832434, 12.5103115 55.7832436, 12.5103123 55.7831483, 12.5103717 55.7831485, 12.5103719 55.783117, 12.5103845 55.7831171, 12.5103852 55.7830357, 12.5103349 55.7830356, 12.5103347 55.7830633, 12.5103173 55.7830632, 12.5103169 55.7830951, 12.5103039 55.7830951, 12.5103035 55.7831269))",POINT (12.5103179 55.7831373),96.3,1036.5
,720,801876947,,allotment_house,,,"POLYGON ((12.5109815 55.7833984, 12.5109816 55.7834167, 12.5110279 55.7834169, 12.5110278 55.7833985, 12.5109815 55.7833984))",POINT (12.5110047 55.7834076),5.9,63.8
,721,801876948,,allotment_house,,,"POLYGON ((12.5111932 55.7837291, 12.5110955 55.7837285, 12.5110945 55.7837743, 12.5111922 55.7837749, 12.5111932 55.7837291))",POINT (12.5111438 55.7837517),31.2,336.2
,722,801876949,,allotment_house,,,"POLYGON ((12.5115626 55.784519, 12.5115168 55.7845197, 12.5115179 55.7845411, 12.5114539 55.7845421, 12.5114561 55.7845845, 12.5115657 55.7845801, 12.5115626 55.784519))",POINT (12.5115148 55.7845561),38.3,412.5
,723,801876950,,allotment_house,,,"POLYGON ((12.5101444 55.7839577, 12.5100171 55.7839599, 12.5100199 55.7840103, 12.5101472 55.7840081, 12.5101444 55.7839577))",POINT (12.5100821 55.783984),44.8,482.5
,724,801876954,,allotment_house,,,"POLYGON ((12.5107526 55.7845578, 12.5107571 55.7846198, 12.5108118 55.7846186, 12.5108119 55.7846243, 12.5108872 55.7846223, 12.5108814 55.7845542, 12.5107526 55.7845578))",POINT (12.510821 55.7845888),59.3,638.0
,725,801876955,,allotment_house,,,"POLYGON ((12.5109362 55.7828063, 12.5109548 55.7828459, 12.5110286 55.782835, 12.51101 55.7827953, 12.5109362 55.7828063))",POINT (12.5109824 55.7828206),21.8,235.2
,726,801876956,,allotment_house,,,"POLYGON ((12.5107788 55.7825205, 12.5107814 55.7825613, 12.5108628 55.7825595, 12.5108604 55.7825192, 12.5107788 55.7825205))",POINT (12.5108208 55.7825401),23.1,248.6
,727,801876958,,allotment_house,,,"POLYGON ((12.5100733 55.78457, 12.5099146 55.7845726, 12.5099164 55.7846102, 12.5099051 55.7846104, 12.5099062 55.7846336, 12.5100765 55.7846308, 12.5100733 55.78457))",POINT (12.5099933 55.7846022),69.3,746.0
,728,801876959,,allotment_house,,,"POLYGON ((12.5108128 55.785104, 12.5108168 55.7851465, 12.5108018 55.7851469, 12.5108052 55.7851826, 12.5108674 55.7851808, 12.5108654 55.7851587, 12.5109163 55.7851571, 12.510911 55.7851011, 12.510876 55.7851021, 12.5108757 55.7850935, 12.5107964 55.785094, 12.5107965 55.7851041, 12.5108128 55.785104))",POINT (12.5108551 55.7851351),54.9,590.7
